age,balance,day,month,duration,campaign,pdays,previous,subscribed,housing_yes,housing_nan,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,marital_married,marital_single,marital_nan,contact_2.0,contact_nan,poutcome_2.0,poutcome_3.0,poutcome_4.0,poutcome_nan,education_2.0,education_2.5,education_3.0,education_nan,default_yes,default_nan,loan_yes,loan_nan,never_contacted_nan
62.0,1.39015939015939,14,sep,-0.1072961373390558,0.0,0.19400855920114124,2.5,yes,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
28.0,0.8101178101178101,14,sep,-0.02575107296137339,0.0,-0.5192582025677603,1.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
68.0,1.022869022869023,14,sep,0.721030042918455,1.0,-0.5192582025677603,1.0,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
74.0,0.8953568953568953,15,sep,0.06437768240343347,1.0,0.011412268188302425,0.5,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
49.0,0.3756063756063756,15,sep,0.34334763948497854,0.0,0.3651925820256776,1.0,yes,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
43.0,-0.32917532917532916,15,sep,-0.15450643776824036,0.0,0.005706134094151213,-0.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
72.0,2.085932085932086,15,sep,1.1802575107296138,2.0,0.011412268188302425,2.5,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
31.0,1.9327789327789329,15,sep,-0.09871244635193133,1.0,1.637660485021398,0.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
49.0,0.36036036036036034,16,sep,-0.04721030042918455,0.0,-0.5192582025677603,-0.5,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
23.0,0.1586971586971587,16,sep,0.6738197424892703,0.0,0.005706134094151213,0.5,yes,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
34.0,1.9057519057519057,17,sep,-0.3090128755364807,4.0,-0.5135520684736091,2.0,yes,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
46.0,0.05058905058905059,17,sep,0.4291845493562232,1.0,0.005706134094151213,0.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
44.0,1.2584892584892584,22,sep,0.11587982832618025,0.0,0.011412268188302425,2.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
23.0,-0.18572418572418573,22,sep,-0.26180257510729615,0.0,0.011412268188302425,0.0,yes,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
36.0,3.747054747054747,22,sep,-0.34763948497854075,0.0,0.011412268188302425,-0.5,yes,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
60.0,2.2065142065142065,22,sep,-0.22746781115879827,0.0,0.011412268188302425,4.5,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
55.0,1.4844074844074844,22,sep,-0.2317596566523605,0.0,0.011412268188302425,2.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
33.0,-0.22661122661122662,23,sep,0.7424892703862661,1.0,-0.5135520684736091,1.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
59.0,3.358281358281358,23,sep,0.034334763948497854,0.0,-0.5135520684736091,0.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
30.0,0.07207207207207207,23,sep,0.15450643776824036,3.0,0.011412268188302425,-0.5,yes,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
40.0,2.279279279279279,24,sep,-0.017167381974248927,1.0,1.2952924393723253,0.0,yes,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
49.0,0.4268884268884269,24,sep,0.055793991416309016,0.0,-0.5192582025677603,6.0,yes,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
55.0,-0.38184338184338185,27,sep,0.11158798283261803,5.0,0.06276747503566334,1.0,yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
38.0,1.474012474012474,28,sep,0.19742489270386265,1.0,0.028530670470756064,-0.5,yes,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
48.0,-0.15038115038115038,28,sep,1.5622317596566524,1.0,-0.5135520684736091,5.0,yes,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
61.0,-0.37422037422037424,29,sep,-0.017167381974248927,0.0,-0.5135520684736091,0.5,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
28.0,-0.11157311157311157,29,sep,2.6137339055793993,0.0,0.28530670470756064,1.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
28.0,0.7158697158697158,1,sep,-0.060085836909871244,1.0,-1.0442225392296718,-1.0,yes,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
65.0,-0.1683991683991684,1,sep,0.703862660944206,0.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.0,0.000693000693000693,1,sep,0.3905579399141631,0.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
35.0,0.30561330561330563,1,sep,0.008583690987124463,0.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
33.0,0.7428967428967429,2,sep,0.23605150214592274,2.0,-1.0442225392296718,-1.0,yes,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
25.0,1.67983367983368,2,sep,2.4163090128755367,1.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
31.0,0.7158697158697158,6,sep,0.03862660944206009,0.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
72.0,0.988911988911989,6,sep,0.3261802575107296,0.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
33.0,0.04504504504504504,6,sep,0.060085836909871244,2.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
45.0,-0.10048510048510048,7,sep,0.33476394849785407,0.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
28.0,0.23492723492723494,7,sep,-0.15021459227467812,0.0,-1.0442225392296718,-1.0,yes,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
61.0,-0.34303534303534305,7,sep,0.22317596566523606,2.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.0,0.09563409563409564,8,sep,1.6909871244635193,0.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
37.0,0.10187110187110188,8,sep,3.6266094420600856,1.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
24.0,0.19611919611919612,9,sep,1.9012875536480687,0.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
24.0,-0.2855162855162855,9,sep,0.8326180257510729,3.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
28.0,-0.37352737352737353,9,sep,-0.1459227467811159,0.0,-1.0442225392296718,-1.0,yes,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
24.0,-0.2668052668052668,10,sep,0.08583690987124463,1.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
